194.089, 246.344, 3, 5
226.437, 231.414, 3, 5
709.171, 57.2314, 3, 5
724.101, 64.6963, 3, 5
684.288, 89.5795, 3, 5
748.984, 94.5562, 3, 5
768.891, 121.928, 3, 5
798.751, 121.928, 3, 5
763.914, 171.694, 3, 5
811.192, 174.182, 3, 5
564.849, 204.042, 3, 5
612.127, 204.042, 3, 5
572.314, 248.832, 3, 5
599.685, 233.902, 3, 5
477.758, 201.554, 3, 5
507.617, 201.554, 3, 5
472.781, 241.367, 3, 5
534.989, 253.809, 3, 5
333.435, 131.881, 3, 5
365.783, 134.369, 3, 5
333.435, 164.229, 3, 5
365.783, 169.206, 3, 5
686.776, 144.323, 3, 5
724.101, 116.951, 3, 5
696.73, 176.671, 3, 5
736.543, 176.671, 3, 5
953.856, 259.2, 2, 4
958.003, 288.23, 2, 4
933.12, 60.1344, 2, 4
999.475, 60.1344, 2, 4
922.752, 143.078, 2, 4
993.255, 149.299, 2, 4
761.011, 186.624, 2, 4
837.734, 223.949, 2, 4
671.846, 263.347, 2, 4
875.059, 105.754, 2, 4
474.854, 277.862, 2, 4
551.578, 300.672, 2, 4
449.971, 203.213, 2, 4
425.088, 294.451, 2, 4
501.811, 74.6496, 2, 4
586.829, 64.2816, 2, 4
541.21, 174.182, 2, 4
360.806, 41.472, 2, 4
464.486, 68.4288, 2, 4
406.426, 157.594, 2, 4
72.576, 257.126, 2, 4
151.373, 248.832, 2, 4
87.0912, 325.555, 2, 4
176.256, 277.862, 2, 4
311.04, 91.2384, 2, 4
238.464, 149.299, 2, 4
308.966, 128.563, 2, 4
60.1344, 78.7968, 2, 4
161.741, 87.0912, 2, 5
161.741, 122.342, 2, 4
267.494, 263.347, 3, 4
302.746, 279.936, 3, 4
279.936, 308.966, 3, 4
286.157, 306.893, 3, 4
186.624, 269.568, 3, 4
230.17, 265.421, 3, 4
203.213, 325.555, 3, 4
242.611, 319.334, 3, 4
271.642, 213.581, 3, 4
271.642, 244.685, 3, 4
302.746, 234.317, 3, 4
761.011, 120.269, 3, 4
798.336, 122.342, 3, 4
763.085, 165.888, 3, 4
794.189, 182.477, 3, 4
350.438, 217.728, 3, 4
377.395, 215.654, 3, 4
331.776, 234.317, 3, 4
364.954, 226.022, 3, 4
489.37, 136.858, 3, 4
508.032, 124.416, 3, 4
489.37, 151.373, 3, 4
512.179, 182.477, 3, 4
709.171, 145.152, 3, 4
731.981, 109.901, 3, 4
696.73, 176.256, 3, 4
744.422, 174.182, 3, 4
709.171, 58.0608, 3, 4
723.687, 64.2816, 3, 4
684.288, 89.1648, 3, 4
748.57, 93.312, 3, 4
613.786, 196.992, 3, 4
651.11, 217.728, 3, 4
628.301, 252.979, 3, 4
682.214, 255.053, 3, 4
190.771, 221.875, 3, 4
238.464, 207.36, 3, 4
194.918, 244.685, 3, 4
230.17, 257.126, 3, 4
476.928, 201.139, 3, 4
508.032, 199.066, 3, 4
472.781, 240.538, 3, 4
532.915, 252.979, 3, 4
335.923, 282.01, 3, 4
358.733, 279.936, 3, 4
342.144, 298.598, 3, 4
690.509, 203.213, 3, 4
731.981, 207.36, 3, 4
702.951, 240.538, 3, 4
178.33, 97.4592, 3, 4
236.39, 74.6496, 3, 4
638.669, 122.342, 3, 4
667.699, 109.901, 3, 4
636.595, 153.446, 3, 4
673.92, 174.182, 3, 4
564.019, 203.213, 3, 4
580.608, 203.213, 3, 4
570.24, 242.611, 3, 4
599.271, 232.243, 3, 4
673.92, 55.9872, 3, 4
615.859, 80.8704, 3, 4
661.479, 72.576, 3, 4
331.776, 130.637, 3, 4
364.954, 132.71, 3, 4
331.776, 161.741, 3, 4
364.954, 170.035, 3, 4
843.955, 120.269, 3, 4
868.839, 111.974, 3, 4
841.882, 182.477, 3, 4
895.795, 161.741, 3, 4
953.856, 260.928, 2, 3
957.312, 288.576, 2, 3
933.12, 60.48, 2, 3
907.2, 158.976, 2, 3
993.6, 148.608, 2, 3
838.08, 226.368, 2, 3
627.264, 302.4, 2, 3
825.984, 105.408, 2, 3
881.28, 103.68, 2, 3
475.2, 276.48, 2, 3
425.088, 295.488, 2, 3
502.848, 76.032, 2, 3
587.52, 63.936, 2, 3
338.688, 34.56, 2, 3
150.336, 248.832, 2, 3
86.4, 326.592, 2, 3
312.768, 93.312, 2, 3
236.736, 160.704, 2, 3
307.584, 127.872, 2, 3
60.48, 79.488, 2, 3
